unknown	张学良七、八岁时开始读书，延台安举人崔骏声作开蒙师，续请海诚老儒杨景镇（雨辰）及<e1>白永贞</e1>、<e2>金梁</e2>诸人讲授五经四书。
父母	司令<e1>马鸿宾</e1>兼，炮兵营长<e2>马普仁</e2>是马鸿宾的长子。
夫妻	<e1>梁洛施</e1>入住<e2>李泽楷</e2>豪宅李嘉诚掷2亿催婚(组图)李泽楷3周前坐私人飞机赴美把梁洛施母子接回香港。
师生	而且，对于丰子恺来说，日本已不是一个陌生的国度，他的恩师<e1>李叔同</e1>早年就留学日本，师从日本洋画大师<e2>黑田清辉</e2>学油画，并在日本组建剧社——春柳社，上演现代话剧《茶花女》，轰动日本。
unknown	晚<e1>杨朔</e1>的弟弟杨玉玮、杨朔女儿杨渡来访，<e2>严文井</e2>在座。
父母	姜氏家族乃昌邑古城旺族，<e1>姜士桢</e1>兄弟五人，排行老二，其父<e2>姜演</e2>为地方德高望重的乡绅。
同门	据介绍，此案的第一被告<e1>许燕</e1>（现为复旦新闻学院副教授）和原告<e2>韩元</e2>（现为上海某高校教师）同时于2003年进入复旦大学新闻学院博士后流动站，师从同一位老师李良荣教授
unknown	第28局辽宁<e1>尚威</e1>（红先胜）黑龙江<e2>王嘉良</e2>
合作	《内科临床实习指南》作者<e1>汪悦</e1>，<e2>刘健</e2>。
unknown	姜文拍《让子弹飞》写信搞定葛优周润发(图)本报北京专电昨天，姜文新片《让子弹飞》在北京举行首次新闻发布会，三大影帝姜文、周润发、葛优以及四大小生陈坤、<e1>姚橹</e1>、廖凡、<e2>张默</e2>组成清一色的硬汉阵容震撼亮相，在主持人崔永元的追问下，姜文透露了如何搞定发哥和葛大爷的招数：一手拿剧本，一手拿支票。
情侣	卫斯理学院在波士顿西面，相距不远，于是<e1>贝聿铭</e1>经常与<e2>卢爱玲</e2>约会。随着两人交往的深入，逐步确立了恋爱关系。
同人	尚格东(1917—1979)原名<e1>孙立朝</e1>，别名<e2>孙党曦</e2>。单县邓楼村人。1935年考入菏泽第六中学高中部学习。后在济南参加学生军训时，与济南同学金默生等人成立了“博文学会”。
师生	<e1>张学良</e1>七、八岁时开始读书，延台安举人崔骏声作开蒙师，续请海诚老儒杨景镇（雨辰）及<e2>白永贞</e2>、金梁诸人讲授五经四书。
夫妻	1974年<e1>伊丽莎白泰勒</e1>和<e2>理查德·伯顿</e2>离婚后，二人不到一年后复合，在一封后来被公开的情书里，泰勒这样对伯顿说：“你终于又成为了我的丈夫，因此我也有一事要向你宣布：你我之间再不会有结婚或者离婚这回事！”
亲戚	但<e1>徐叔</e1>的女婿<e2>田福军</e2>又当了县上的副主任。
unknown	提起<e1>孙玉亭</e1>，<e2>田福堂</e2>马上又想到了玉亭的侄子孙少安。
同人	<e1>天仙妹妹</e1>（原名<e2>尔玛依娜</e2>）1985年6月9日出生于四川省阿坝藏羌自治州，中国内地女演员、歌手。
兄弟姐妹	后来，<e1>谢长钰</e1>的哥哥<e2>谢长和</e2>，正式为她起了艺名——筱文艳。
夫妻	从相恋到结婚，<e1>辛柏青</e1>和<e2>朱媛媛</e2>的爱情生活也是鲜有人知。
unknown	杨祖陶先生1945年入西南联合大学哲学系，师从金岳霖、<e1>汤用彤</e1>、贺麟、<e2>郑昕</e2>、洪谦诸教授，1950年于北京大学哲学系毕业后留校任教，1965年调武汉大学哲学系任教。
unknown	不可思议的是，戚芳相信了这一切，对师兄<e1>狄云</e1>大失所望，更不可思议的是，她后来居然嫁给了万家大少爷<e2>万圭</e2>，让含冤入狱的狄云万念俱灰，丧失了活下去的最后希望，在牢里差一点悬梁自尽身亡。
unknown	12月2日，被<e1>袁世凯</e1>的走狗直隶总督<e2>陈夔龙</e2>串通澳租界的领事馆和警察局逮捕。
好友	大学时期的好朋友<e1>小冉</e1>回忆，<e2>吴花燕</e2>曾告诉她，高三时不仅父亲去世，她自己也经常生病，同一年弟弟吴江龙患上精神疾病，「开始胡言乱语，眼神呆滞，到处乱跑，连我都不认识了。」
unknown	<e1>徐帆</e1>是冯小刚的妻子，应该是代替老公来参加的了，冯小刚和<e2>成龙</e2>的私交不错。
unknown	那日黄蓉在林外以兰花拂穴手制住<e2>李莫愁</e2>，遍寻女儿<e1>郭襄</e1>不见，自是大为忧急，出得林来，向李莫愁喝问：“你使甚么诡计，将我女儿藏到哪里去啦？”
同门	就在十年前，<e1>金池</e1>和曹格都还只是涂惠源老师门下的弟子，与他们一同在音乐路上追梦的同门还有<e2>谭维维</e2>、曾一鸣和今年在“中国好声音”亮相的魏雪漫。
师生	据介绍，此案的第一被告<e1>许燕</e1>（现为复旦新闻学院副教授）和原告韩元（现为上海某高校教师）同时于2004年进入复旦大学新闻学院博士后流动站，师从同一位老师<e2>李良荣</e2>教授
unknown	余姚黄宗羲先生住在宁波，万斯同先生与哥哥万斯大都拜他为老师，学到蕺山<e1><e2>刘宗周</e2></e1>先生的学说，就是以“慎独”为主，认为圣人贤人的道德学问是能赶得上的。
父母	但能力出众的<e1>老沃森</e1>招来了上司帕特森妒忌，被迫辞职后老沃森带着妻子和还在襁褓中的<e2>小沃森</e2>到纽约闯荡。
上下级	虽然<e1>真纳</e1>的副手<e2>里雅格特·阿里·汗</e2>，作为政府总理尚能驾驭局势，化解矛盾，稳定局面，但随着他1951年10月遇刺身亡，巴基斯坦就再也没有一个能为矛盾的各方所接受的公认的领导人了。
父母	照片上，赵本山与妻子<e1>马丽娟</e1>坐在中间，儿子<e2>牛牛</e2>和女儿妞妞依偎在爸爸妈妈身边。
父母	威尔士亨利王子殿下，全名为亨利·查尔斯·阿尔伯特·大卫·蒙巴顿-温莎，被大众昵称为<e1>哈里王子</e1>，是英国王室的成员之一，当今英国王储威尔士亲王查尔斯和威尔士王妃<e2>戴安娜</e2>的次子。
兄弟姐妹	案情：<e1>周咏欣</e1>因为姐姐<e2>许咏</e2>琳不肯收留以致被继父强奸，怀恨在心。
夫妻	在校园里，<e1>黎次珊</e1>、<e2>汤建英</e2>伉俪还亲手种下了常青树。
父母	<e1>房玄龄</e1>去世以后，长子<e2>房遗直</e2>继承了梁国公爵位和财产。
unknown	又过了一盏茶功夫，七弟子<e1>陶钧</e1>、八弟子<e2>英白罗</e2>、岳不群之女岳灵珊、以及方入门的林平之一同到来。
合作	2008年9月29日傍晚，神舟七号飞船返回舱顺利着陆，<e1>景海鹏</e1>、刘伯明、<e2>翟志刚</e2>三名神七航天员圆满完成任务，顺利返回。
夫妻	<e1>程砚秋</e1>与<e2>果素瑛</e2>生有三子一女，即程永光、程永源、程永江和程慧贞。
夫妻	而<e1>萧玉若</e1>惊愣的看着<e2>徐朗</e2>，半天没有回过神儿来，虽然和徐朗结过婚了，这么浪漫而感动的求婚场面，还是没有经历过的呢。
情侣	不过<e1>尹馨</e1>的个性十分直率敢言，跟<e2>马维辰</e2>的恋情也一直炒得沸沸扬扬。
师生	就在十年前，金池和<e1>曹格</e1>都还只是<e2>涂惠源</e2>老师门下的弟子，与他们一同在音乐路上追梦的同门还有谭维维、曾一鸣和今年在“中国好声音”亮相的魏雪漫。
好友	最高人民法院原常务副院长<e1>沈德咏</e1>与<e2>王利明</e2>是多年的朋友。
师生	不久，<e1>张大千</e1>收<e2>方召麐</e2>为大风堂门人。
同人	不过到了龚澎的父亲<e1>龚镇洲</e1>（原名<e2>龚振鹏</e2>）那一辈却很穷。
师生	<e1>李岱春</e1>，男，1976年出生，江苏南通人，师从<e2>陈晓平</e2>5段。
同门	<e1>林俊杰</e1>和<e2>阿杜</e2>和金沙是师兄妹，那么他们的师傅是谁？
父母	照片上，赵本山与妻子<e1>马丽娟</e1>坐在中间，儿子牛牛和女儿<e2>妞妞</e2>依偎在爸爸妈妈身边。
祖孙	<e1>萧红</e1>的祖父<e2>张维祯</e2>，经常在她的作品中提到。
夫妻	1923年，<e1>杜聿明</e1>在榆林中学毕业。同年8月，与比他大两岁的<e2>曹秀清</e2>结了婚。
兄弟姐妹	在这种书香环境下，吴大猷与其堂兄弟<e1>大业</e1>、<e2>大任</e2>、大立成为著名的“南开四吴”。
情侣	6月26日，<e1>汪峰</e1>旧爱<e2>葛荟婕</e2>在微博发文：“我。。。。。。终于可以不再爱你了。
亲戚	所以，按辈分来算，<e1>林语堂</e1>就是<e2>钟南山</e2>的姑外公。
unknown	2、妻子<e2>程辛联</e2>要承包饭店<e1>赖昌星</e1>给100万元
unknown	在中央大学，<e1>杨德豫</e1>听过<e2>罗隆基</e2>的演讲，很佩服他，在休息室专门找他签名。
同学	当时，西江前线将领如邓演达、李济深、黄绍、<e1>白崇禧</e1>、<e2>李宗仁</e2>等，皆李仙根的同学
父母	又过了一盏茶功夫，七弟子陶钧、八弟子英白罗、<e1>岳不群</e1>之女<e2>岳灵珊</e2>、以及方入门的林平之一同到来。
夫妻	<e1>刘恺威</e1>和刘丹是父子这个大家都比较熟悉，因为刘恺威和<e2>杨幂</e2>结婚后，刘恺威在内地知名度比较高，之前刘丹出席了他们的婚礼。
夫妻	<e1>陈安宁</e1>的前任是现任福特亚太区总裁<e2>傅礼德</e2>
父母	震雄集团主席<e1>蒋震</e1>博士来函报馆澄清，他绝对相信女儿<e2>蒋丽莉</e2>的人格，并且“有信心香港的司法最终会证实女儿蒋丽莉清白”。
同学	当时，西江前线将领如<e1>邓演达</e1>、李济深、黄绍、白崇禧、李宗仁等，皆<e2>李仙根</e2>的同学
父母	<e1>李兆基</e1>对两个儿子<e2>李家杰</e2>和李家诚的训练都一样，要他们在集团内涉猎各方面的工作，好好学习。
同门	与<e1>周春</e1>一样，<e2>蔡慧莲</e2>也是陆德铭的徒弟。
unknown	省人大常委会副主任<e1>向力力</e1>，湘潭市领导曹炯芳、<e2>张迎春</e2>、陈忠红、吴小月、颜集成、陈小山等出席活动。
父母	在父亲<e1>卡洛·波拿巴</e1>的安排之下，<e2>拿破仑</e2>10岁时进入法国布里埃纳军校（Brienne）接受教育。
合作	不过，如今<e1>张静初</e1>已经贵为一线女星，她与<e2>章家瑞</e2>的合作也在《红河》之后暂停。
unknown	因事机不密，为湖南巡抚<e2>陆元鼎</e2>侦知，与<e1>黄兴</e1>同遭通缉，亡命日本。
情侣	1月2日，<e1>陈乔恩</e1>的男友<e2>艾伦</e2>也在社交账号中公开秀恩爱，写道：“大脚丫和米奇散步，祝你2020年幸福！”
父母	其中不少人的父母是民乐手，崔健的父亲崔雄济是一名小号演奏家，<e1>窦唯</e1>的父亲<e2>窦绍儒</e2>是一名管乐手，刘元的父亲刘凤桐是著名的唢呐演奏家。
同学	<e2>和志虹</e2>当年的班长<e1>陈英</e1>说。
兄弟姐妹	李舜臣就是李贞与草溪卞氏之子，他还有兄长<e1>羲臣</e1>、尧臣和弟弟<e2>禹臣</e2>。
unknown	这年，冯玉祥与<e1>李德全</e1>结婚，黄随待左右，出于尊敬，将其原名德全改为<e2>樵松</e2>。
同门	比<e1>阿里</e1>大了10岁的<e2>彭切永</e2>曾经也是米尔顿凯恩斯的明星球员，本周日双方这两位出师同门的师兄弟将同场竞技。
unknown	耶律齐是<e1>郭靖</e1>、<e2>黄蓉</e2>的女婿，与丐帮大有渊源，四大长老和众八袋弟子都愿他当上帮主。
夫妻	已经成家的<e2>杨奎烈</e2>和妻子<e1>马丽杰</e1>还为此发生了一场争吵。
unknown	8月15日，昆剧演员<e1>朱璎媛</e1>在微博晒出一组照片，是梁朝伟带着老婆<e2>刘嘉玲</e2>与一些朋友来苏州看戏了，刘嘉玲坐在台下认真欣赏，还与台上的演员合影留念。
亲戚	<e1>大S</e1>的婆婆<e2>张兰</e2>也称不认识汪小菲，但听到吕婉柔劈腿的说法，则怒斥：“胡扯！”随即挂断电话。
unknown	米特·罗姆尼之父<e1>乔治·罗姆尼</e1>曾经担任过密歇根州长，并参加过1968年美国总统竞选，在共和党提名战败于<e2>尼克松</e2>；其母兰诺·罗姆尼竞选过1970年美国参议员。
同人	（原重庆警备区顾问）:<e1>张铭</e1>（1920—)，原名<e2>张克明</e2>，张陶乡小张庄人。
父母	<e1>吴健雄</e1>的父亲<e2>吴仲裔</e2>先生，是1888年（清光绪十四年）出生，吴健雄出生时，他是24岁。
unknown	杨澜、倪萍、<e1>董浩</e1>、朱军、朱时茂、陈佩斯、<e2>马未都</e2>等赵忠祥的生前好友及同僚纷纷前往悼念，也有市民自发前往送别。
师生	就在十年前，金池和曹格都还只是<e1>涂惠源</e1>老师门下的弟子，与他们一同在音乐路上追梦的同门还有谭维维、<e2>曾一鸣</e2>和今年在“中国好声音”亮相的魏雪漫。
亲戚	著名的物理学家、天文物理学家<e1>钱德拉塞卡</e1>出身于印度科学名门，他的叔叔<e2>拉曼</e2>是全亚洲第一个诺贝尔科学奖得主。
unknown	核以<e2>王溥</e2>《五代会要》、<e1>孙逢吉</e1>《职官分纪》，仅得其十之一二。
师生	那道人<e1>鹿清笃</e1>是<e2>王处一</e2>的徒孙，适才死里逃生，心中急了，见到杨过就要扑上厮拚，全没理会掌教真人、师祖爷和丘祖师都在身旁，听得王处一这么一喝，才想到自己无礼，登时惊出一身冷汗，低头垂手，说道：“弟子该死。”
unknown	4与杨家将:代县<e1>杨忠武</e1>祠中存放的《杨氏族谱》，是以杨六郎一支为主的杨氏族谱，谱中没有<e2>杨志</e2>的记载。
同门	明代中叶，御医<e2>李鹤龄</e2>和锦衣卫<e1>杨傲</e1>是师兄弟，杨傲爱上文颂娴饰素琴李鹤龄未婚妻霓裳，因嫉妒之心，栽赃嫁祸鹤龄奸杀慧妃。
父母	<e2>房遗直</e2>，<e1>房玄龄</e1>的嫡长子。
unknown	据了解，谢维洲毕业于高雄应用科技大学应用外语系，服兵役后赴美留学，回到台湾后担任“立委”<e1>管碧玲</e1>、姚文智助理，及当时任台北市议员<e2>庄瑞雄</e2>的服务处主任。
unknown	有一次<e1>毛泽东</e1>主席接见政协委员，与<e2>何鲁</e2>握手时还谈及此事，对何鲁说：“你的胆子不小！”
unknown	<e2>王世贞</e2>称其诗“调和致清，高处可步武摩诘（<e1>王维</e1>），下亦不失钱（起）、刘（禹锡）。”
父母	英媒称，巴西总统<e2>博索纳罗</e2>的儿子<e1>爱德华多·博索纳罗</e1>8月30日将会见美国总统唐纳德·特朗普。
unknown	时湖南巡<e1>抚骆秉</e1>章命席保田募兵，苏元春与长兄<e2>苏元璋</e2>、堂弟苏元瑞即率百余人投湘军席宝田部，苏元春被任命为百夫长
unknown	<e2>李翘楚</e2>与鲁豫<e1>刘谦</e1>2011年1月26日~2月12日受邀进行全国魔术巡回讲座
父母	<e1>荣欣塔巴</e1>的儿子<e2>贾斯提斯</e2>比曼德拉大四岁，他个头很高，英俊潇洒，歌喉诱人，往往吸引了一大群“女崇拜者”。
情侣	据台湾媒体报道，大陆作家<e1>许知远</e1>曾与台湾民意代表<e2>高金素梅</e2>传出“姐弟恋”，但昨天(10日)惊传两人已分手一年多。
unknown	方召麐，其父亲方寿颐为江苏纺丝厂的实业家，母为<e1>王淑英</e1>；13岁起跟随老师<e2>陶伯芳</e2>努力学习中英文并学国画，1933年随钱松岩、陈旧村学习山水画，同年其作品入选白浪画会之“无锡各团体书画联展”，1946年到英国曼彻斯特大学攻读欧洲近代史。
合作	他打破家族企业模式，邀请温州服装业少帅<e2>陈敏</e2>、原精益总管<e1>吴邦东</e1>组成“三剑客”，创建庄吉服饰公司。
兄弟姐妹	黄昆是家中最小的孩子，他的大姐名<e1>黄宣</e1>，大哥<e2>黄燕</e2>，二哥黄宛（中国著名心脏内科专家），姐弟四人年龄依
unknown	此外，其他在这封信上签名的还包括Facebook联合创始人<e1>克里斯·休斯</e1>，伯克希尔副董事长<e2>查理·芒格</e2>的女儿莫莉·芒格等。
父母	杨宇霆原籍宋道口镇代岭村，原名玉亭，字凌阁(又作邻葛)。祖父<e1>杨正荣</e1>于清同治年间携眷逃荒关外，在辽宁省法库县蛇山沟村落户。父<e2>杨永昌</e2>，母亲张氏，以开大车店为生。
师生	事后<e1>陶崇园</e1>姐姐发微博称，陶崇园的死和导师<e2>王攀</e2>存在关联。
父母	生活中，于谦收了搭档<e1>郭德纲</e1>的儿子<e2>郭麒麟</e2>为徒。
unknown	杨澜、<e1>倪萍</e1>、董浩、朱军、朱时茂、陈佩斯、<e2>马未都</e2>等赵忠祥的生前好友及同僚纷纷前往悼念，也有市民自发前往送别。
unknown	但<e1>李维民</e1>汇报，马云波的爱人<e2>于慧</e2>曾替马云波挡毒贩的枪，弹丸至今仍未全部取出。
unknown	1994年，海协会副会长<e1>唐树备</e1>作为海协会负责人首次率团访问台湾，在台北逗留了四天，与<e2>焦仁和</e2>进行第二次商谈。
父母	<e1>秦怀玉</e1>的公子<e2>秦英</e2>在金水桥附近打死仗势欺人的国丈詹太师，并训斥贵妃。
父母	26年前，当<e1>蔡朋娥</e1>和小女儿<e2>郭红芳</e2>看到遗骨后，她们相信这就是郭桂芳。
父母	<e1>王廷义</e1>，<e2>王景</e2>长子，外号“王当代”，官至横州团练使，后在随征太原战死，获赠建雄军节度使。
父母	于是<e1>耶律楚材</e1>带了次子<e2>耶律齐</e2>、三女耶律燕，径来河南，此行名为宣抚，实为避祸。
师生	1935-1936年，<e1>杨兆龙</e1>又考入德国柏林大学，跟随<e2>库洛什</e2>教授研究“大陆法”，获得法学硕士学位。
父母	<e1>赵庆江</e1>还记得3月15日晚11时，女儿<e2>赵涵</e2>的第一声啼哭，给他内心带来的震撼。
好友	《一线》从台媒处独家获悉，<e1>梁静茹</e1>与赵元同已处于分居状态，而且梁静茹似乎受伤颇深，一周二会好友<e2>钟成虎</e2>，倾诉情变的内心苦痛。
unknown	校长<e1>杜斌丞</e1>是杜聿明的堂哥，教师有陕西着名的共产党人魏野畴、<e2>李子洲</e2>和教育家王森然、朱横秋等。
师生	<e1>陈世中</e1>，一九四四年生，江苏武进人，自幼酷爱绘画，从著名中国画家<e2>江寒汀</e2>先生攻研花鸟画，于宋、元、明、清诸大家技法深得精髓，并能融会贯通，化为己出。
父母	1906年，<e1>张荔英</e1>出生于法国巴黎，她是中国国民党元老<e2>张静江</e2>和夫人姚蕙的第四个女儿，当时张静江正在巴黎经商，经营中国古董、丝绸、茶叶的贸易。张荔英先后在巴黎、纽约和上海接受教育。
夫妻	达尔巴见他脸上忽现书卷之气，哪里知他是在模仿唐代诗人<e1>白乐天</e1>之妾<e2>小蛮</e2>的舞姿，不禁一呆，金杵当头直击。
兄弟姐妹	<e1>康巴哈那</e1>（Kumbhakarna）：<e2>罗波那</e2>的弟弟，被因陀罗陷害，向梵天祈求了永远沉睡的愿望。
师生	<e1>马志明</e1>，天津市曲艺团一级相声演员，幽默大师马三立之子，相声前辈<e2>朱阔泉</e2>之徒，是马派相声艺术的主要传人，很好地继承了马派相声的精髓。
unknown	在<e1>张文达</e1>敦促下，唐雪卿由“晨钟”转入“非非”，任女主角，与<e2>薛觉先</e2>合作拍制《狂蜂浪蝶》，并经常与薛同台演出粤剧，感情增进，结成良缘，建立“觉先声”班，夫妻俩以演出《白金龙》一剧而名噪一时。
同人	<e1>张拉拉</e1>，北京人，满族名：<e2>纳兰格娜</e2>，纳兰皇族后裔，在北京家世显赫，被广大网友热捧为“中国公主”，16岁留学韩国，张拉拉可以说是新一代年轻人的代言人。
unknown	30军军直部队和<e1>戴炳南</e1>的27师（总计4个团的兵力）奉命集结西安机场等待空运，<e2>黄樵松</e2>则称病住进渭南西关一家医院，以图躲避。
合作	2014年，参演由<e2>高满堂</e2>编剧，<e1>陈宝国</e1>、冯远征主演的反映新中国60年农民奋斗历程的电视剧《老农民》，饰演麦花。
兄弟姐妹	生二子：曰<e1>许济</e1>、<e2>许敬</e2>。
情侣	在与<e1>冒辟疆</e1>的恋爱嫁娶中，<e2>董小宛</e2>处处主动，焕发出向往自由、寻觅真情的个性光彩；而冒辟疆事事举步踌躇，显露出一个大家公子以自我为中心的人格弱点。
合作	刚好<e1>陆飞鸿</e1>和<e2>白雪仙</e2>组“新东亚剧团”，邹洁云即被聘为“二帮花旦”。
兄弟姐妹	据民警向记者介绍，<e1>李伟</e1>、<e2>李桐</e2>、李建三人是亲兄弟。
父母	<e1>郭靖</e1>、<e2>郭芙</e2>父女心中说的都是“终于来了”四字，但女儿指的是杨过，父亲心中所指却是“蒙古大军”。
师生	<e1>方召麐</e1>，其父亲方寿颐为江苏纺丝厂的实业家，母为王淑英；13岁起跟随老师陶伯芳努力学习中英文并学国画，1933年随钱松岩、<e2>陈旧村</e2>学习山水画，同年其作品入选白浪画会之“无锡各团体书画联展”，1941年到英国曼彻斯特大学攻读欧洲近代史。
unknown	公元前551年，毕达哥拉斯来到米利都、得洛斯等地，拜访了泰勒斯、<e1>阿那克西曼德</e1>和菲尔库德斯，并成为了他们的学生。在此之前，他已经在萨摩斯的诗人<e2>克莱非洛斯</e2>那里学习了诗歌和音乐。
unknown	晚杨朔的弟弟<e1>杨玉玮</e1>、杨朔女儿<e2>杨渡</e2>来访，严文井在座。
师生	<e1>方召麐</e1>十几岁时，蒙国画大师<e2>钱松喦</e2>对她进行传统方法的严格训练，具有了扎实的古典书画基础。但
unknown	后来两家生下的各为男儿，<e1>郭靖</e1>与<e2>杨过</e2>之父杨康如约结为兄弟。
情侣	<e1>严惠明</e1>，是大理镇南王<e2>段正淳</e2>的情妇之一，后为丐帮副帮主马大元夫人。
unknown	创作了大型历史剧《<e1>雍姬</e1>怨》、《汉文皇后》、《<e2>霍光</e2>废帝》等。
unknown	一位名叫殷德林的老师发现他的嗓子非常好，于是四处游说，使得家庭出身不好的<e1>阎维文</e1>在学校排演的京剧样板戏《红灯记》中扮演了男主角<e2>李玉和</e2>。
unknown	譬如，<e1>袁世凯</e1>的公子袁克文在他的《辛丙秘苑》一书中，就讲述过袁世凯在获悉<e2>宋教仁</e2>被杀后的一些反应。
父母	1906年，<e1>张荔英</e1>出生于法国巴黎，她是中国国民党元老张静江和夫人<e2>姚蕙</e2>的第四个女儿，当时张静江正在巴黎经商，经营中国古董、丝绸、茶叶的贸易。张荔英先后在巴黎、纽约和上海接受教育。
合作	2007年，周庭伊与<e1>孙路阳</e1>、<e2>杜波</e2>、易燃合作主演了古玩情景喜剧《大众古玩店》。
unknown	<e1>杨澜</e1>、倪萍、董浩、朱军、<e2>朱时茂</e2>、陈佩斯、马未都等赵忠祥的生前好友及同僚纷纷前往悼念，也有市民自发前往送别。
兄弟姐妹	程砚秋与果素瑛生有三子一女，即程永光、程永源、<e1>程永江</e1>和<e2>程慧贞</e2>。
合作	由省剧协推荐的<e2>陈琍</e2>、龙红、<e1>赵一青</e1>三位演员，获得“中国戏剧梅花奖”。
师生	<e1>陆无双</e1>耳边，忽地似乎响起了师父<e2>李莫愁</e2>细若游丝的歌声：“问世间，情是何物，直教生死相许？
师生	1986年，<e1>邓琨</e1>成为北京大学英语系硕士研究生，师从著名的英美文学专家<e2>陈瑞兰</e2>教授。
unknown	士<e1>林仪</e1>表<e2>王大宝</e2>曾楚楠
合作	27.<e1>高更和</e1>，<e2>侯景</e2>伟.穷人地理学:研究贫困问题的一个新视角[J].南阳师范学院学报，2008，(3).
父母	李舜臣就是<e1>李贞</e1>与草溪卞氏之子，他还有兄长羲臣、<e2>尧臣</e2>和弟弟禹臣。
夫妻	完颜斜鲁，为金朝宗室，金世宗<e1>完颜雍</e1>的第三子，母亲<e2>乌林答氏</e2>。
同人	<e1>李宝初</e1>(1904－1950)，又名<e2>李泽金</e2>，高小文化，军人出身，广西横县平马乡黄塘村人。
同人	（山东莱州人）:<e1>孙国章</e1>原名<e2>孙国胜</e2>。
unknown	<e1>贺龙</e1>和<e2>汤子模</e2>立即向日本日清公司发出抗议信。
unknown	2008年奥运会跳水选拔赛济南站的比赛中，15岁的<e1>汪皓</e1>击败了世锦赛冠军王鑫、<e2>陈若琳</e2>登顶，一鸣惊人。
祖孙	一张泛黄的旧照片中，进入老态的<e1>吴昌硕</e1>抱着他最宠爱的小孙子——大概刚满周岁的“五儿”<e2>吴长邺</e2>，旁边立着的是他第三个儿子，也是“五儿”的父亲吴东迈。
亲戚	<e1>沈葆桢</e1>是清末政治家以及福建船政大臣，<e2>林则徐</e2>的女婿。
unknown	面试那天，<e1>格雷厄姆</e1>早早地赶到那里，在三一教堂的大钟前面徘徊着，等待着指针指向3点10分。然后他穿过马路，走进美国证券大厦底楼狭窄的过道，公司老板<e2>阿尔弗雷德·纽伯格</e2>先生此时正坐在办公室里等着他。
合作	6日7时，《新闻联播》再次迎来新主持人——《晚间新闻》女主播海霞，这是继2006年6月7日<e1>康辉</e1>和<e2>李梓萌</e2>全新搭档主持节目后，《新闻联播》第二次变脸。
unknown	祖父秋嘉禾那时在福建厦门、漳州一带为官，每每下堂回来，就会看到小小年纪的秋瑾，抱着<e1>杜甫</e1>、辛弃疾、<e2>李清照</e2>的诗词吟读不舍，有时秋瑾还捧着自己作的小诗给祖父看。
兄弟姐妹	妹妹<e1>丁永宁</e1>曾任新华社资深记者，离休后担任国家高端智库新华社世界问题研究中心的研究员，她常把国内外大事说给<e2>丁石孙</e2>听。
上下级	<e1>高阳</e1>是<e2>李丽</e2>的领导。
unknown	省人大常委会副主任向力力，湘潭市领导<e1>曹炯芳</e1>、<e2>张迎春</e2>、陈忠红、吴小月、颜集成、陈小山等出席活动。
情侣	前段时间网上疯传<e1>罗志祥</e1>与女友<e2>周扬青</e2>已经分手，对于这样的传言我们听得多了见得也多了，自然就半信半疑。
父母	1961年到1971年，加西亚·马尔克斯的妻子<e1>梅尔塞德斯</e1>、两个儿子罗德里戈和<e2>贡泽洛</e2>主要居住在墨西哥，在那里他担任记者、公关代理人，从事电影脚本写作，并继续创作小说。
亲戚	<e1>谢安</e1>的伯父<e2>谢鲲</e2>在西晋末年曾是东海王司马越的相府参军，过江后死在豫章太守任上，他也是“江左八达”之一。
unknown	1997年以后，<e1>王世昌</e1>、刘月生夫妇又用<e2>梁洁华</e2>女士的捐助，为“梁洁华希望学校”盖了30间教室和计算机实验室。
同人	<e1>杨宇霆</e1>原籍宋道口镇代岭村，原名<e2>玉亭</e2>，字凌阁(又作邻葛)。祖父杨正荣于清同治年间携眷逃荒关外，在辽宁省法库县蛇山沟村落户。父杨永昌，母亲张氏，以开大车店为生。
同人	<e1>罗家英</e1>原名<e2>罗行堂</e2>。祖籍广东顺德。出身粤剧世家。1949年跟随父亲罗家权(罗仕干)往香港定居。
夫妻	<e1>戚夫人</e1>（？－公元前１９４年），祖籍定陶（今山东定陶）人，是汉高祖<e2>刘邦</e2>的宠妃，曾随刘邦征战四年，她也是西汉初年的歌舞名家，她擅跳“翘袖折腰”之舞，从出土的汉画石像看来，其舞姿优美，甩袖和折腰都有相当的技巧，且花样繁复。
同学	王崇武（1911~1957），著名明史研究专家。1932年至1936年在北京大学史学系学习，与<e1>邓广铭</e1>、王毓铨、杜呈祥、张政烺、<e2>傅乐焕</e2>等为同学。
夫妻	1920年，<e1>里宾特洛甫</e1>与德国香槟酒制造大王亨克尔之女<e2>安娜利斯·亨克尔</e2>结婚，开始步入上流社会。
同学	很少人知道的是，<e1>王智</e1>与当红花旦<e2>佟丽娅</e2>竟然是大学同窗！
师生	其实很多人不知道，李连杰、甄子丹的师父是同一个人，他就是著名的“金牌教练”<e1>吴彬</e1>，除了李连杰、甄子丹，观众们熟悉的<e2>吴京</e2>也是他的徒弟。
unknown	<e1>李飞</e1>和<e2>宋杨</e2>在林胜文情妇周琳家中调查时得知林胜文被取保候审。
师生	近年来，<e1>林永松</e1>又从<e2>李可染</e2>先生上溯李唐、龚半千，在用墨技法上痛下了几年的苦功夫，始终游弋于古今先贤的左右，不即不离。
夫妻	大学期间，<e1>安格拉</e1>认识了物理系的同学<e2>乌利希·默克尔</e2>，他们同居一年之后，于1977年结婚。
